date,route,fuel_consumption_kg
13/07/2020,Cologne-Frankfurt,4625.62
13/07/2020,Cologne-Stuttgart,4136.07
14/07/2020,Berlin-Dortmund,5147.03
14/07/2020,Berlin-Munich,4042.33
14/07/2020,Berlin-Frankfurt,4595.78
14/07/2020,Berlin-Stuttgart,5048.4
14/07/2020,Dortmund-Munich,4709.68
14/07/2020,Dortmund-Frankfurt,4561.49
14/07/2020,Dortmund-Stuttgart,4161.03
14/07/2020,Munich-Frankfurt,4016.38
14/07/2020,Munich-Stuttgart,4769.52
14/07/2020,Frankfurt-Stuttgart,5027.15
14/07/2020,Hamburg-Berlin,4346.4
14/07/2020,Hamburg-Frankfurt,4101.33
14/07/2020,Hamburg-Stuttgart,3639.64
14/07/2020,Hamburg-Munich,4156.73
14/07/2020,Cologne-Berlin,4460.22
14/07/2020,Cologne-Munich,5059.69
14/07/2020,Cologne-Frankfurt,4735.6
14/07/2020,Cologne-Stuttgart,4606.78
15/07/2020,Berlin-Dortmund,4359.96
15/07/2020,Berlin-Munich,4295.89
15/07/2020,Berlin-Frankfurt,4991.98
15/07/2020,Berlin-Stuttgart,4570.26
15/07/2020,Dortmund-Munich,3764.09
15/07/2020,Dortmund-Frankfurt,4264.26
15/07/2020,Dortmund-Stuttgart,4199.62
15/07/2020,Munich-Frankfurt,4308.81
15/07/2020,Munich-Stuttgart,4697.02
15/07/2020,Frankfurt-Stuttgart,4462.39
15/07/2020,Hamburg-Berlin,4473.1
15/07/2020,Hamburg-Frankfurt,4959.72
15/07/2020,Hamburg-Stuttgart,4256.24
15/07/2020,Hamburg-Munich,5152.47
15/07/2020,Cologne-Berlin,4265.04
15/07/2020,Cologne-Munich,4531.22
15/07/2020,Cologne-Frankfurt,4401.58
15/07/2020,Cologne-Stuttgart,4543.2
16/07/2020,Berlin-Dortmund,4655.61
16/07/2020,Berlin-Munich,4651.84
16/07/2020,Berlin-Frankfurt,4236.41
16/07/2020,Berlin-Stuttgart,4106.98
16/07/2020,Dortmund-Munich,5376.11
16/07/2020,Dortmund-Frankfurt,4330.61
16/07/2020,Dortmund-Stuttgart,4744.72
16/07/2020,Munich-Frankfurt,3937.33
16/07/2020,Munich-Stuttgart,4402.14
16/07/2020,Frankfurt-Stuttgart,4455.48
16/07/2020,Hamburg-Berlin,4665.49
16/07/2020,Hamburg-Frankfurt,3547.14
16/07/2020,Hamburg-Stuttgart,4558.15
16/07/2020,Hamburg-Munich,4097.59
16/07/2020,Cologne-Berlin,4613.52
16/07/2020,Cologne-Munich,4137.28
16/07/2020,Cologne-Frankfurt,4200.58
16/07/2020,Cologne-Stuttgart,4404.23
17/07/2020,Berlin-Dortmund,4131.68
17/07/2020,Berlin-Munich,4333.56
17/07/2020,Berlin-Frankfurt,4082.32
17/07/2020,Berlin-Stuttgart,3858.39
17/07/2020,Dortmund-Munich,4856.28
17/07/2020,Dortmund-Frankfurt,4046.38
17/07/2020,Dortmund-Stuttgart,4437.46
17/07/2020,Munich-Frankfurt,4763.51
17/07/2020,Munich-Stuttgart,4284.77
17/07/2020,Frankfurt-Stuttgart,4211.19
17/07/2020,Hamburg-Berlin,4579.18
17/07/2020,Hamburg-Frankfurt,4891.28
17/07/2020,Hamburg-Stuttgart,4090.74
17/07/2020,Hamburg-Munich,4447.45
17/07/2020,Cologne-Berlin,3893.63
17/07/2020,Cologne-Munich,4362.38
17/07/2020,Cologne-Frankfurt,4511.97
17/07/2020,Cologne-Stuttgart,4200.88
18/07/2020,Berlin-Dortmund,4340.05
18/07/2020,Berlin-Munich,4007.12
18/07/2020,Berlin-Frankfurt,4526.98
18/07/2020,Berlin-Stuttgart,4869.49
18/07/2020,Dortmund-Munich,4116.0
18/07/2020,Dortmund-Frankfurt,4282.06
18/07/2020,Dortmund-Stuttgart,4675.89
18/07/2020,Munich-Frankfurt,4924.23
18/07/2020,Munich-Stuttgart,3977.38
18/07/2020,Frankfurt-Stuttgart,4440.93
18/07/2020,Hamburg-Berlin,4599.1
18/07/2020,Hamburg-Frankfurt,4464.28
18/07/2020,Hamburg-Stuttgart,3633.12
18/07/2020,Hamburg-Munich,4675.38
18/07/2020,Cologne-Berlin,5031.77
18/07/2020,Cologne-Munich,4540.83
18/07/2020,Cologne-Frankfurt,4139.11
18/07/2020,Cologne-Stuttgart,4320.41
19/07/2020,Berlin-Dortmund,5119.47
19/07/2020,Berlin-Munich,4818.49
19/07/2020,Berlin-Frankfurt,4724.01
19/07/2020,Berlin-Stuttgart,4624.74
19/07/2020,Dortmund-Munich,4268.6
19/07/2020,Dortmund-Frankfurt,4429.8
19/07/2020,Dortmund-Stuttgart,4472.73
19/07/2020,Munich-Frankfurt,4692.35
19/07/2020,Munich-Stuttgart,5028.12
19/07/2020,Frankfurt-Stuttgart,4891.42
19/07/2020,Hamburg-Berlin,4003.22
19/07/2020,Hamburg-Frankfurt,4578.4
19/07/2020,Hamburg-Stuttgart,4757.87
19/07/2020,Hamburg-Munich,4716.6
19/07/2020,Cologne-Berlin,4279.77
19/07/2020,Cologne-Munich,5519.94
19/07/2020,Cologne-Frankfurt,4053.02
19/07/2020,Cologne-Stuttgart,4120.88
20/07/2020,Berlin-Dortmund,4581.76
20/07/2020,Berlin-Munich,5240.88
20/07/2020,Berlin-Frankfurt,4207.33
20/07/2020,Berlin-Stuttgart,4406.96
20/07/2020,Dortmund-Munich,4877.05
20/07/2020,Dortmund-Frankfurt,4493.75
20/07/2020,Dortmund-Stuttgart,4382.89
20/07/2020,Munich-Frankfurt,4697.97
20/07/2020,Munich-Stuttgart,4595.38
20/07/2020,Frankfurt-Stuttgart,4860.65
20/07/2020,Hamburg-Berlin,4952.01
20/07/2020,Hamburg-Frankfurt,4607.45
20/07/2020,Hamburg-Stuttgart,4602.11
20/07/2020,Hamburg-Munich,4574.94
20/07/2020,Cologne-Berlin,4671.2
20/07/2020,Cologne-Munich,4519.31
20/07/2020,Cologne-Frankfurt,4499.79
20/07/2020,Cologne-Stuttgart,4918.82
21/07/2020,Berlin-Dortmund,5030.64
21/07/2020,Berlin-Munich,3972.36
21/07/2020,Berlin-Frankfurt,4503.51
21/07/2020,Berlin-Stuttgart,4258.96
21/07/2020,Dortmund-Munich,4391.16
21/07/2020,Dortmund-Frankfurt,4640.88
21/07/2020,Dortmund-Stuttgart,4734.3
21/07/2020,Munich-Frankfurt,4460.76
21/07/2020,Munich-Stuttgart,3830.33
21/07/2020,Frankfurt-Stuttgart,4162.23
21/07/2020,Hamburg-Berlin,4813.77
21/07/2020,Hamburg-Frankfurt,3540.85
21/07/2020,Hamburg-Stuttgart,4915.6
21/07/2020,Hamburg-Munich,4682.43
21/07/2020,Cologne-Berlin,4960.66
21/07/2020,Cologne-Munich,4430.5
21/07/2020,Cologne-Frankfurt,3778.51
21/07/2020,Cologne-Stuttgart,4650.63
22/07/2020,Berlin-Dortmund,4946.13
22/07/2020,Berlin-Munich,4823.65
22/07/2020,Berlin-Frankfurt,4268.06
22/07/2020,Berlin-Stuttgart,4530.37
22/07/2020,Dortmund-Munich,4313.51
22/07/2020,Dortmund-Frankfurt,4213.26
22/07/2020,Dortmund-Stuttgart,4834.39
22/07/2020,Munich-Frankfurt,4080.86
22/07/2020,Munich-Stuttgart,4187.16
22/07/2020,Frankfurt-Stuttgart,4113.59
22/07/2020,Hamburg-Berlin,3978.41
22/07/2020,Hamburg-Frankfurt,4551.25
22/07/2020,Hamburg-Stuttgart,4906.53
22/07/2020,Hamburg-Munich,4435.29
22/07/2020,Cologne-Berlin,3972.99
22/07/2020,Cologne-Munich,4793.98
22/07/2020,Cologne-Frankfurt,5090.0
22/07/2020,Cologne-Stuttgart,4273.82
23/07/2020,Berlin-Dortmund,4332.51
23/07/2020,Berlin-Munich,4680.48
23/07/2020,Berlin-Frankfurt,5067.66
23/07/2020,Berlin-Stuttgart,4318.06
23/07/2020,Dortmund-Munich,4033.64
23/07/2020,Dortmund-Frankfurt,4721.0
23/07/2020,Dortmund-Stuttgart,4779.67
23/07/2020,Munich-Frankfurt,4502.15
23/07/2020,Munich-Stuttgart,4304.65
23/07/2020,Frankfurt-Stuttgart,4848.03
23/07/2020,Hamburg-Berlin,4684.81
23/07/2020,Hamburg-Frankfurt,4231.05
23/07/2020,Hamburg-Stuttgart,4517.18
23/07/2020,Hamburg-Munich,4026.9
23/07/2020,Cologne-Berlin,4740.06
23/07/2020,Cologne-Munich,4408.22
23/07/2020,Cologne-Frankfurt,4347.5
23/07/2020,Cologne-Stuttgart,4488.49
24/07/2020,Berlin-Dortmund,4514.11
24/07/2020,Berlin-Munich,4813.23
24/07/2020,Berlin-Frankfurt,4706.88
24/07/2020,Berlin-Stuttgart,4445.26
24/07/2020,Dortmund-Munich,4767.28
24/07/2020,Dortmund-Frankfurt,4640.26
24/07/2020,Dortmund-Stuttgart,4350.69
24/07/2020,Munich-Frankfurt,4456.35
24/07/2020,Munich-Stuttgart,4448.12
24/07/2020,Frankfurt-Stuttgart,4676.84
24/07/2020,Hamburg-Berlin,4371.54
24/07/2020,Hamburg-Frankfurt,4363.36
24/07/2020,Hamburg-Stuttgart,5189.07
24/07/2020,Hamburg-Munich,4828.91
24/07/2020,Cologne-Berlin,4233.79
24/07/2020,Cologne-Munich,4699.83
24/07/2020,Cologne-Frankfurt,4541.42
24/07/2020,Cologne-Stuttgart,4637.04
25/07/2020,Berlin-Dortmund,4548.07
25/07/2020,Berlin-Munich,4916.37
25/07/2020,Berlin-Frankfurt,4620.97
25/07/2020,Berlin-Stuttgart,4478.27
25/07/2020,Dortmund-Munich,4864.77
25/07/2020,Dortmund-Frankfurt,4581.65
25/07/2020,Dortmund-Stuttgart,4542.52
25/07/2020,Munich-Frankfurt,4609.91
25/07/2020,Munich-Stuttgart,4467.24
25/07/2020,Frankfurt-Stuttgart,4503.23
25/07/2020,Hamburg-Berlin,4294.66
25/07/2020,Hamburg-Frankfurt,4237.09
25/07/2020,Hamburg-Stuttgart,4150.5
25/07/2020,Hamburg-Munich,4012.81
25/07/2020,Cologne-Berlin,4192.1
25/07/2020,Cologne-Munich,4439.01
25/07/2020,Cologne-Frankfurt,4536.09
25/07/2020,Cologne-Stuttgart,4405.05
26/07/2020,Berlin-Dortmund,3675.5
26/07/2020,Berlin-Munich,5051.11
26/07/2020,Berlin-Frankfurt,4880.27
26/07/2020,Berlin-Stuttgart,4656.02
26/07/2020,Dortmund-Munich,5167.62
26/07/2020,Dortmund-Frankfurt,4157.92
26/07/2020,Dortmund-Stuttgart,5160.67
26/07/2020,Munich-Frankfurt,4162.18
26/07/2020,Munich-Stuttgart,4583.56
26/07/2020,Frankfurt-Stuttgart,4054.16
26/07/2020,Hamburg-Berlin,4505.14
26/07/2020,Hamburg-Frankfurt,4635.16
26/07/2020,Hamburg-Stuttgart,4445.86
26/07/2020,Hamburg-Munich,4749.86
26/07/2020,Cologne-Berlin,4534.66
26/07/2020,Cologne-Munich,4317.15
26/07/2020,Cologne-Frankfurt,4301.62
26/07/2020,Cologne-Stuttgart,4783.82
27/07/2020,Berlin-Dortmund,4271.19
27/07/2020,Berlin-Munich,4820.39
27/07/2020,Berlin-Frankfurt,4927.95
27/07/2020,Berlin-Stuttgart,3915.95
27/07/2020,Dortmund-Munich,4896.52
27/07/2020,Dortmund-Frankfurt,5221.15
27/07/2020,Dortmund-Stuttgart,4588.2
27/07/2020,Munich-Frankfurt,4709.68
27/07/2020,Munich-Stuttgart,4862.95
27/07/2020,Frankfurt-Stuttgart,4403.58
27/07/2020,Hamburg-Berlin,4563.8
27/07/2020,Hamburg-Frankfurt,4040.03
27/07/2020,Hamburg-Stuttgart,4548.52
27/07/2020,Hamburg-Munich,4674.34
27/07/2020,Cologne-Berlin,4680.66
27/07/2020,Cologne-Munich,4872.9
27/07/2020,Cologne-Frankfurt,4228.82
27/07/2020,Cologne-Stuttgart,4313.59
28/07/2020,Berlin-Dortmund,5163.43
28/07/2020,Berlin-Munich,4447.39
28/07/2020,Berlin-Frankfurt,4570.01
28/07/2020,Berlin-Stuttgart,4476.55
28/07/2020,Dortmund-Munich,4212.41
28/07/2020,Dortmund-Frankfurt,5068.24
28/07/2020,Dortmund-Stuttgart,4315.3
28/07/2020,Munich-Frankfurt,4105.45
28/07/2020,Munich-Stuttgart,4342.24
28/07/2020,Frankfurt-Stuttgart,3799.4
28/07/2020,Hamburg-Berlin,4272.05
28/07/2020,Hamburg-Frankfurt,4161.15
28/07/2020,Hamburg-Stuttgart,4716.1
28/07/2020,Hamburg-Munich,4264.31
28/07/2020,Cologne-Berlin,4810.73
28/07/2020,Cologne-Munich,4989.47
28/07/2020,Cologne-Frankfurt,4773.41
28/07/2020,Cologne-Stuttgart,4424.61
29/07/2020,Berlin-Dortmund,4549.39
29/07/2020,Berlin-Munich,3966.26
29/07/2020,Berlin-Frankfurt,4453.18
29/07/2020,Berlin-Stuttgart,4198.85
29/07/2020,Dortmund-Munich,4743.01
29/07/2020,Dortmund-Frankfurt,5400.46
29/07/2020,Dortmund-Stuttgart,4674.94
29/07/2020,Munich-Frankfurt,3803.1
29/07/2020,Munich-Stuttgart,4373.57
29/07/2020,Frankfurt-Stuttgart,4542.87
29/07/2020,Hamburg-Berlin,4530.58
29/07/2020,Hamburg-Frankfurt,4244.22
29/07/2020,Hamburg-Stuttgart,4585.85
29/07/2020,Hamburg-Munich,4065.12
29/07/2020,Cologne-Berlin,4169.28
29/07/2020,Cologne-Munich,4726.03
29/07/2020,Cologne-Frankfurt,4144.52
29/07/2020,Cologne-Stuttgart,4688.37
30/07/2020,Berlin-Dortmund,4020.69
30/07/2020,Berlin-Munich,5117.69
30/07/2020,Berlin-Frankfurt,4229.01
30/07/2020,Berlin-Stuttgart,4421.72
30/07/2020,Dortmund-Munich,4615.71
30/07/2020,Dortmund-Frankfurt,4302.13
30/07/2020,Dortmund-Stuttgart,4550.19
30/07/2020,Munich-Frankfurt,4701.37
30/07/2020,Munich-Stuttgart,4836.21
30/07/2020,Frankfurt-Stuttgart,4777.02
30/07/2020,Hamburg-Berlin,4439.87
30/07/2020,Hamburg-Frankfurt,4448.68
30/07/2020,Hamburg-Stuttgart,5322.19
30/07/2020,Hamburg-Munich,4832.46
30/07/2020,Cologne-Berlin,4177.36
30/07/2020,Cologne-Munich,4535.0
30/07/2020,Cologne-Frankfurt,4382.7
30/07/2020,Cologne-Stuttgart,4452.63
31/07/2020,Berlin-Dortmund,4069.68
31/07/2020,Berlin-Munich,4355.83
31/07/2020,Berlin-Frankfurt,5134.04
31/07/2020,Berlin-Stuttgart,4702.68
31/07/2020,Dortmund-Munich,3628.09
31/07/2020,Dortmund-Frankfurt,4925.85
31/07/2020,Dortmund-Stuttgart,4881.37
31/07/2020,Munich-Frankfurt,4374.25
31/07/2020,Munich-Stuttgart,4751.04
31/07/2020,Frankfurt-Stuttgart,4199.21
31/07/2020,Hamburg-Berlin,4335.41
31/07/2020,Hamburg-Frankfurt,5024.49
31/07/2020,Hamburg-Stuttgart,4404.89
31/07/2020,Hamburg-Munich,3845.59
31/07/2020,Cologne-Berlin,4477.84
31/07/2020,Cologne-Munich,4472.49
31/07/2020,Cologne-Frankfurt,4919.43
31/07/2020,Cologne-Stuttgart,4505.02
01/08/2020,Berlin-Dortmund,4352.45
01/08/2020,Berlin-Munich,4865.77
01/08/2020,Berlin-Frankfurt,4542.28
01/08/2020,Berlin-Stuttgart,4237.49
01/08/2020,Dortmund-Munich,4904.25
01/08/2020,Dortmund-Frankfurt,4567.78
01/08/2020,Dortmund-Stuttgart,4501.02
01/08/2020,Munich-Frankfurt,4562.27
01/08/2020,Munich-Stuttgart,4125.27
01/08/2020,Frankfurt-Stuttgart,4315.32
01/08/2020,Hamburg-Berlin,4501.25
01/08/2020,Hamburg-Frankfurt,4431.87
01/08/2020,Hamburg-Stuttgart,4945.35
01/08/2020,Hamburg-Munich,4576.09
01/08/2020,Cologne-Berlin,4799.22
01/08/2020,Cologne-Munich,4503.29
01/08/2020,Cologne-Frankfurt,4869.7
01/08/2020,Cologne-Stuttgart,4639.13
02/08/2020,Berlin-Dortmund,4504.7
02/08/2020,Berlin-Munich,4495.35
02/08/2020,Berlin-Frankfurt,4165.95
02/08/2020,Berlin-Stuttgart,4677.42
02/08/2020,Dortmund-Munich,4485.93
02/08/2020,Dortmund-Frankfurt,4324.3
02/08/2020,Dortmund-Stuttgart,4887.26
02/08/2020,Munich-Frankfurt,4062.42
02/08/2020,Munich-Stuttgart,4352.13
02/08/2020,Frankfurt-Stuttgart,4859.7
02/08/2020,Hamburg-Berlin,4610.43
02/08/2020,Hamburg-Frankfurt,4483.25
02/08/2020,Hamburg-Stuttgart,4587.85
02/08/2020,Hamburg-Munich,4562.79
02/08/2020,Cologne-Berlin,3969.17
02/08/2020,Cologne-Munich,4377.76
02/08/2020,Cologne-Frankfurt,5065.78
02/08/2020,Cologne-Stuttgart,4269.24
03/08/2020,Berlin-Dortmund,4388.59
03/08/2020,Berlin-Munich,4310.43
03/08/2020,Berlin-Frankfurt,4469.54
03/08/2020,Berlin-Stuttgart,4295.91
03/08/2020,Dortmund-Munich,4670.36
03/08/2020,Dortmund-Frankfurt,4569.06
03/08/2020,Dortmund-Stuttgart,4770.74
03/08/2020,Munich-Frankfurt,4132.17
03/08/2020,Munich-Stuttgart,4380.88
03/08/2020,Frankfurt-Stuttgart,4421.0
03/08/2020,Hamburg-Berlin,4659.48
03/08/2020,Hamburg-Frankfurt,4222.37
03/08/2020,Hamburg-Stuttgart,4820.48
03/08/2020,Hamburg-Munich,4915.25
03/08/2020,Cologne-Berlin,4153.89
03/08/2020,Cologne-Munich,4328.19
03/08/2020,Cologne-Frankfurt,4313.82
03/08/2020,Cologne-Stuttgart,5421.34
04/08/2020,Berlin-Dortmund,4349.53
04/08/2020,Berlin-Munich,5087.17
04/08/2020,Berlin-Frankfurt,4056.68
04/08/2020,Berlin-Stuttgart,4153.62
04/08/2020,Dortmund-Munich,4259.69
04/08/2020,Dortmund-Frankfurt,4204.01
04/08/2020,Dortmund-Stuttgart,4406.24
04/08/2020,Munich-Frankfurt,4251.93
04/08/2020,Munich-Stuttgart,4213.23
04/08/2020,Frankfurt-Stuttgart,4905.47
04/08/2020,Hamburg-Berlin,4928.33
04/08/2020,Hamburg-Frankfurt,4832.25
04/08/2020,Hamburg-Stuttgart,4683.4
04/08/2020,Hamburg-Munich,4532.46
04/08/2020,Cologne-Berlin,4326.04
04/08/2020,Cologne-Munich,4166.39
04/08/2020,Cologne-Frankfurt,4627.05
04/08/2020,Cologne-Stuttgart,4089.23
05/08/2020,Berlin-Dortmund,4152.13
05/08/2020,Berlin-Munich,4903.52
05/08/2020,Berlin-Frankfurt,5165.23
05/08/2020,Berlin-Stuttgart,4637.65
05/08/2020,Dortmund-Munich,4887.26
05/08/2020,Dortmund-Frankfurt,4413.95
05/08/2020,Dortmund-Stuttgart,4031.81
05/08/2020,Munich-Frankfurt,4714.26
05/08/2020,Munich-Stuttgart,4699.25
05/08/2020,Frankfurt-Stuttgart,4525.08
05/08/2020,Hamburg-Berlin,4415.17
05/08/2020,Hamburg-Frankfurt,4836.77
05/08/2020,Hamburg-Stuttgart,4154.99
05/08/2020,Hamburg-Munich,4229.18
05/08/2020,Cologne-Berlin,4147.16
05/08/2020,Cologne-Munich,4529.74
05/08/2020,Cologne-Frankfurt,4119.24
05/08/2020,Cologne-Stuttgart,4260.52
06/08/2020,Berlin-Dortmund,4252.99
06/08/2020,Berlin-Munich,4408.79
06/08/2020,Berlin-Frankfurt,3979.42
06/08/2020,Berlin-Stuttgart,4530.52
06/08/2020,Dortmund-Munich,4936.56
06/08/2020,Dortmund-Frankfurt,4547.42
06/08/2020,Dortmund-Stuttgart,5039.46
06/08/2020,Munich-Frankfurt,4966.9
06/08/2020,Munich-Stuttgart,4772.21
06/08/2020,Frankfurt-Stuttgart,4526.14
06/08/2020,Hamburg-Berlin,4507.88
06/08/2020,Hamburg-Frankfurt,4767.33
06/08/2020,Hamburg-Stuttgart,4362.92
06/08/2020,Hamburg-Munich,3841.12
06/08/2020,Cologne-Berlin,4672.2
06/08/2020,Cologne-Munich,4104.13
06/08/2020,Cologne-Frankfurt,4163.25
06/08/2020,Cologne-Stuttgart,4500.08
07/08/2020,Berlin-Dortmund,4466.71
07/08/2020,Berlin-Munich,4005.77
07/08/2020,Berlin-Frankfurt,4557.92
07/08/2020,Berlin-Stuttgart,4838.15
07/08/2020,Dortmund-Munich,4105.08
07/08/2020,Dortmund-Frankfurt,4945.37
07/08/2020,Dortmund-Stuttgart,3953.94
07/08/2020,Munich-Frankfurt,5241.06
07/08/2020,Munich-Stuttgart,4356.06
07/08/2020,Frankfurt-Stuttgart,4550.97
07/08/2020,Hamburg-Berlin,3837.79
07/08/2020,Hamburg-Frankfurt,4478.25
07/08/2020,Hamburg-Stuttgart,4579.97
07/08/2020,Hamburg-Munich,4469.84
07/08/2020,Cologne-Berlin,4302.92
07/08/2020,Cologne-Munich,4168.7
07/08/2020,Cologne-Frankfurt,4895.68
07/08/2020,Cologne-Stuttgart,4510.78
08/08/2020,Berlin-Dortmund,5039.26
08/08/2020,Berlin-Munich,4315.73
08/08/2020,Berlin-Frankfurt,4347.82
08/08/2020,Berlin-Stuttgart,4785.46
08/08/2020,Dortmund-Munich,3931.96
08/08/2020,Dortmund-Frankfurt,4075.29
08/08/2020,Dortmund-Stuttgart,4884.12
08/08/2020,Munich-Frankfurt,4089.82
08/08/2020,Munich-Stuttgart,3863.33
08/08/2020,Frankfurt-Stuttgart,5153.98
08/08/2020,Hamburg-Berlin,4012.16
08/08/2020,Hamburg-Frankfurt,4564.44
08/08/2020,Hamburg-Stuttgart,4524.18
08/08/2020,Hamburg-Munich,3516.28
08/08/2020,Cologne-Berlin,4406.44
08/08/2020,Cologne-Munich,4656.94
08/08/2020,Cologne-Frankfurt,4624.01
08/08/2020,Cologne-Stuttgart,4816.23
09/08/2020,Berlin-Dortmund,4364.38
09/08/2020,Berlin-Munich,4749.38
09/08/2020,Berlin-Frankfurt,4258.73
09/08/2020,Berlin-Stuttgart,4006.34
09/08/2020,Dortmund-Munich,4045.8
09/08/2020,Dortmund-Frankfurt,3988.26
09/08/2020,Dortmund-Stuttgart,4853.36
09/08/2020,Munich-Frankfurt,3969.9
09/08/2020,Munich-Stuttgart,4595.91
09/08/2020,Frankfurt-Stuttgart,4406.93
09/08/2020,Hamburg-Berlin,4464.07
09/08/2020,Hamburg-Frankfurt,4977.26
09/08/2020,Hamburg-Stuttgart,4346.55
09/08/2020,Hamburg-Munich,4714.06
09/08/2020,Cologne-Berlin,4513.15
09/08/2020,Cologne-Munich,4446.79
09/08/2020,Cologne-Frankfurt,5304.99
09/08/2020,Cologne-Stuttgart,3995.53
10/08/2020,Berlin-Dortmund,4951.2
10/08/2020,Berlin-Munich,4729.74
10/08/2020,Berlin-Frankfurt,4332.17
10/08/2020,Berlin-Stuttgart,5070.26
10/08/2020,Dortmund-Munich,3853.16
10/08/2020,Dortmund-Frankfurt,4317.38
10/08/2020,Dortmund-Stuttgart,4077.03
10/08/2020,Munich-Frankfurt,4644.23
10/08/2020,Munich-Stuttgart,4110.43
10/08/2020,Frankfurt-Stuttgart,4651.57
10/08/2020,Hamburg-Berlin,4434.75
10/08/2020,Hamburg-Frankfurt,4332.23
10/08/2020,Hamburg-Stuttgart,4636.03
10/08/2020,Hamburg-Munich,4405.98
10/08/2020,Cologne-Berlin,4118.98
10/08/2020,Cologne-Munich,5480.48
10/08/2020,Cologne-Frankfurt,4329.49
10/08/2020,Cologne-Stuttgart,3723.84
11/08/2020,Berlin-Dortmund,4205.27
11/08/2020,Berlin-Munich,4056.45
11/08/2020,Berlin-Frankfurt,4789.15
11/08/2020,Berlin-Stuttgart,4612.58
11/08/2020,Dortmund-Munich,4639.55
11/08/2020,Dortmund-Frankfurt,4370.49
11/08/2020,Dortmund-Stuttgart,4402.23
11/08/2020,Munich-Frankfurt,4370.17
11/08/2020,Munich-Stuttgart,4471.58
11/08/2020,Frankfurt-Stuttgart,4792.37
11/08/2020,Hamburg-Berlin,4617.63
11/08/2020,Hamburg-Frankfurt,4675.04
11/08/2020,Hamburg-Stuttgart,4674.85
11/08/2020,Hamburg-Munich,4809.55
11/08/2020,Cologne-Berlin,4600.85
11/08/2020,Cologne-Munich,4625.6
11/08/2020,Cologne-Frankfurt,4916.08
11/08/2020,Cologne-Stuttgart,4267.23
12/08/2020,Berlin-Dortmund,4200.49
12/08/2020,Berlin-Munich,4084.93
12/08/2020,Berlin-Frankfurt,4564.02
12/08/2020,Berlin-Stuttgart,3851.19
12/08/2020,Dortmund-Munich,4661.75
12/08/2020,Dortmund-Frankfurt,4461.78
12/08/2020,Dortmund-Stuttgart,4897.12
12/08/2020,Munich-Frankfurt,4264.83
12/08/2020,Munich-Stuttgart,4428.84
12/08/2020,Frankfurt-Stuttgart,4892.77
12/08/2020,Hamburg-Berlin,4984.1
12/08/2020,Hamburg-Frankfurt,4261.95
12/08/2020,Hamburg-Stuttgart,4563.62
12/08/2020,Hamburg-Munich,4603.05
12/08/2020,Cologne-Berlin,4630.78
12/08/2020,Cologne-Munich,4408.1
12/08/2020,Cologne-Frankfurt,4948.48
12/08/2020,Cologne-Stuttgart,3838.6
13/08/2020,Berlin-Dortmund,4352.6
13/08/2020,Berlin-Munich,4656.78
13/08/2020,Berlin-Frankfurt,4660.03
13/08/2020,Berlin-Stuttgart,4973.47
13/08/2020,Dortmund-Munich,4919.38
13/08/2020,Dortmund-Frankfurt,4400.06
13/08/2020,Dortmund-Stuttgart,4954.95
13/08/2020,Munich-Frankfurt,4250.09
13/08/2020,Munich-Stuttgart,4825.81
13/08/2020,Frankfurt-Stuttgart,5133.68
13/08/2020,Hamburg-Berlin,4925.23
13/08/2020,Hamburg-Frankfurt,4537.02
13/08/2020,Hamburg-Stuttgart,4383.88
13/08/2020,Hamburg-Munich,3964.99
13/08/2020,Cologne-Berlin,4608.69
13/08/2020,Cologne-Munich,4109.67
13/08/2020,Cologne-Frankfurt,4222.4
13/08/2020,Cologne-Stuttgart,4083.24
14/08/2020,Berlin-Dortmund,4338.86
14/08/2020,Berlin-Munich,4490.21
14/08/2020,Berlin-Frankfurt,4595.77
14/08/2020,Berlin-Stuttgart,4289.82
14/08/2020,Dortmund-Munich,4874.25
14/08/2020,Dortmund-Frankfurt,4427.13
14/08/2020,Dortmund-Stuttgart,4224.3
14/08/2020,Munich-Frankfurt,4579.2
14/08/2020,Munich-Stuttgart,5187.24
14/08/2020,Frankfurt-Stuttgart,4617.31
14/08/2020,Hamburg-Berlin,4373.0
14/08/2020,Hamburg-Frankfurt,3965.39
14/08/2020,Hamburg-Stuttgart,4423.21
14/08/2020,Hamburg-Munich,4582.22
14/08/2020,Cologne-Berlin,4364.35
14/08/2020,Cologne-Munich,3917.12
14/08/2020,Cologne-Frankfurt,4202.3
14/08/2020,Cologne-Stuttgart,5009.09
15/08/2020,Berlin-Dortmund,5001.9
15/08/2020,Berlin-Munich,4189.68
15/08/2020,Berlin-Frankfurt,4735.46
15/08/2020,Berlin-Stuttgart,4087.5
15/08/2020,Dortmund-Munich,4991.51
15/08/2020,Dortmund-Frankfurt,4585.83
15/08/2020,Dortmund-Stuttgart,4832.37
15/08/2020,Munich-Frankfurt,3899.72
15/08/2020,Munich-Stuttgart,4737.17
15/08/2020,Frankfurt-Stuttgart,4497.31
15/08/2020,Hamburg-Berlin,4798.18
15/08/2020,Hamburg-Frankfurt,4820.2
15/08/2020,Hamburg-Stuttgart,4523.02
15/08/2020,Hamburg-Munich,4289.71
15/08/2020,Cologne-Berlin,4772.89
15/08/2020,Cologne-Munich,4478.95
15/08/2020,Cologne-Frankfurt,4194.53
15/08/2020,Cologne-Stuttgart,4177.95
